RATCAT_C,IMPNUM_C,IMPINCFLG_C,RECTYPE,POVRATTC_C,HHX
12,3,0,40,4.42,H045210
12,4,0,40,4.42,H045210
12,5,0,40,4.42,H045210
12,6,0,40,4.42,H045210
12,7,0,40,4.42,H045210
12,8,0,40,4.42,H045210
12,9,0,40,4.42,H045210
12,10,0,40,4.42,H045210
14,1,0,40,7.37,H021002
14,2,0,40,7.37,H021002
14,3,0,40,7.37,H021002
14,4,0,40,7.37,H021002
14,5,0,40,7.37,H021002
14,6,0,40,7.37,H021002
14,7,0,40,7.37,H021002
14,8,0,40,7.37,H021002
14,9,0,40,7.37,H021002
14,10,0,40,7.37,H021002
14,1,0,40,7.20,H002252
14,2,0,40,7.20,H002252
14,3,0,40,7.20,H002252
14,4,0,40,7.20,H002252
14,5,0,40,7.20,H002252
14,6,0,40,7.20,H002252
14,7,0,40,7.20,H002252
14,8,0,40,7.20,H002252
14,9,0,40,7.20,H002252
14,10,0,40,7.20,H002252
14,1,0,40,5.89,H005529
14,2,0,40,5.89,H005529
14,3,0,40,5.89,H005529
14,4,0,40,5.89,H005529
14,5,0,40,5.89,H005529
14,6,0,40,5.89,H005529
14,7,0,40,5.89,H005529
14,8,0,40,5.89,H005529
14,9,0,40,5.89,H005529
14,10,0,40,5.89,H005529
14,1,0,40,5.33,H062106
14,2,0,40,5.33,H062106
14,3,0,40,5.33,H062106
14,4,0,40,5.33,H062106
14,5,0,40,5.33,H062106
14,6,0,40,5.33,H062106
14,7,0,40,5.33,H062106
14,8,0,40,5.33,H062106
14,9,0,40,5.33,H062106
14,10,0,40,5.33,H062106
7,1,0,40,1.99,H003619
7,2,0,40,1.99,H003619
7,3,0,40,1.99,H003619
7,4,0,40,1.99,H003619
7,5,0,40,1.99,H003619
7,6,0,40,1.99,H003619
7,7,0,40,1.99,H003619
7,8,0,40,1.99,H003619
7,9,0,40,1.99,H003619
7,10,0,40,1.99,H003619
3,1,2,40,0.99,H016258
3,2,2,40,0.99,H016258
3,3,2,40,0.96,H016258
3,4,2,40,0.88,H016258
2,5,2,40,0.71,H016258
3,6,2,40,0.80,H016258
2,7,2,40,0.60,H016258
3,8,2,40,0.98,H016258
3,9,2,40,0.99,H016258
3,10,2,40,0.98,H016258
4,1,0,40,1.17,H036129
4,2,0,40,1.17,H036129
4,3,0,40,1.17,H036129
4,4,0,40,1.17,H036129
4,5,0,40,1.17,H036129
4,6,0,40,1.17,H036129
4,7,0,40,1.17,H036129
4,8,0,40,1.17,H036129
4,9,0,40,1.17,H036129
4,10,0,40,1.17,H036129
3,1,2,40,0.98,H031849
3,2,2,40,0.97,H031849
3,3,2,40,0.95,H031849
3,4,2,40,0.98,H031849
3,5,2,40,0.97,H031849
3,6,2,40,0.99,H031849
3,7,2,40,0.98,H031849
3,8,2,40,0.96,H031849
3,9,2,40,0.99,H031849
3,10,2,40,0.97,H031849
5,1,2,40,1.39,H034268
6,2,2,40,1.52,H034268
5,3,2,40,1.39,H034268
5,4,2,40,1.38,H034268
6,5,2,40,1.52,H034268
5,6,2,40,1.39,H034268
5,7,2,40,1.44,H034268
5,8,2,40,1.39,H034268
5,9,2,40,1.38,H034268
5,10,2,40,1.44,H034268
14,1,0,40,5.27,H055391
14,2,0,40,5.27,H055391
14,3,0,40,5.27,H055391
14,4,0,40,5.27,H055391
14,5,0,40,5.27,H055391
14,6,0,40,5.27,H055391
14,7,0,40,5.27,H055391
14,8,0,40,5.27,H055391
14,9,0,40,5.27,H055391
14,10,0,40,5.27,H055391
7,1,0,40,1.90,H031440
7,2,0,40,1.90,H031440
7,3,0,40,1.90,H031440
7,4,0,40,1.90,H031440
7,5,0,40,1.90,H031440
7,6,0,40,1.90,H031440
7,7,0,40,1.90,H031440
7,8,0,40,1.90,H031440
7,9,0,40,1.90,H031440
7,10,0,40,1.90,H031440
10,1,0,40,3.11,H037668
10,2,0,40,3.11,H037668
10,3,0,40,3.11,H037668
10,4,0,40,3.11,H037668
10,5,0,40,3.11,H037668
10,6,0,40,3.11,H037668
10,7,0,40,3.11,H037668
10,8,0,40,3.11,H037668
10,9,0,40,3.11,H037668
10,10,0,40,3.11,H037668
8,1,0,40,2.01,H049541
8,2,0,40,2.01,H049541
8,3,0,40,2.01,H049541
8,4,0,40,2.01,H049541
8,5,0,40,2.01,H049541
8,6,0,40,2.01,H049541
8,7,0,40,2.01,H049541
8,8,0,40,2.01,H049541
8,9,0,40,2.01,H049541
8,10,0,40,2.01,H049541
2,1,0,40,0.56,H038178
2,2,0,40,0.56,H038178
2,3,0,40,0.56,H038178
2,4,0,40,0.56,H038178
2,5,0,40,0.56,H038178
2,6,0,40,0.56,H038178
2,7,0,40,0.56,H038178
2,8,0,40,0.56,H038178
2,9,0,40,0.56,H038178
2,10,0,40,0.56,H038178
14,1,0,40,11.00,H036921
14,2,0,40,11.00,H036921
14,3,0,40,11.00,H036921
14,4,0,40,11.00,H036921
14,5,0,40,11.00,H036921
14,6,0,40,11.00,H036921
14,7,0,40,11.00,H036921
14,8,0,40,11.00,H036921
14,9,0,40,11.00,H036921
14,10,0,40,11.00,H036921
14,1,0,40,6.47,H000400
14,2,0,40,6.47,H000400
14,3,0,40,6.47,H000400
14,4,0,40,6.47,H000400
14,5,0,40,6.47,H000400
14,6,0,40,6.47,H000400
14,7,0,40,6.47,H000400
14,8,0,40,6.47,H000400
14,9,0,40,6.47,H000400
14,10,0,40,6.47,H000400
5,1,2,40,1.39,H000843
6,2,2,40,1.71,H000843
6,3,2,40,1.52,H000843
5,4,2,40,1.38,H000843
6,5,2,40,1.71,H000843
5,6,2,40,1.38,H000843
5,7,2,40,1.40,H000843
5,8,2,40,1.38,H000843
5,9,2,40,1.41,H000843
5,10,2,40,1.48,H000843
5,1,0,40,1.33,H038301
5,2,0,40,1.33,H038301
5,3,0,40,1.33,H038301
5,4,0,40,1.33,H038301
5,5,0,40,1.33,H038301
5,6,0,40,1.33,H038301
5,7,0,40,1.33,H038301
5,8,0,40,1.33,H038301
5,9,0,40,1.33,H038301
5,10,0,40,1.33,H038301
8,1,2,40,2.41,H020408
8,2,2,40,2.46,H020408
6,3,2,40,1.68,H020408
8,4,2,40,2.46,H020408
5,5,2,40,1.44,H020408
8,6,2,40,2.49,H020408
8,7,2,40,2.01,H020408
4,8,2,40,1.00,H020408
8,9,2,40,2.41,H020408
8,10,2,40,2.46,H020408
11,1,0,40,3.81,H066347
11,2,0,40,3.81,H066347
11,3,0,40,3.81,H066347
11,4,0,40,3.81,H066347
11,5,0,40,3.81,H066347
11,6,0,40,3.81,H066347
11,7,0,40,3.81,H066347
11,8,0,40,3.81,H066347
11,9,0,40,3.81,H066347
11,10,0,40,3.81,H066347
14,1,0,40,11.00,H024545
14,2,0,40,11.00,H024545
14,3,0,40,11.00,H024545
14,4,0,40,11.00,H024545
14,5,0,40,11.00,H024545
14,6,0,40,11.00,H024545
14,7,0,40,11.00,H024545
14,8,0,40,11.00,H024545
14,9,0,40,11.00,H024545
14,10,0,40,11.00,H024545
10,1,0,40,3.07,H034152
10,2,0,40,3.07,H034152
10,3,0,40,3.07,H034152
10,4,0,40,3.07,H034152
10,5,0,40,3.07,H034152
10,6,0,40,3.07,H034152
10,7,0,40,3.07,H034152
10,8,0,40,3.07,H034152
10,9,0,40,3.07,H034152
10,10,0,40,3.07,H034152
14,1,2,40,6.47,H020097
10,2,2,40,3.15,H020097
12,3,2,40,4.42,H020097
12,4,2,40,4.10,H020097
12,5,2,40,4.42,H020097
12,6,2,40,4.10,H020097
13,7,2,40,4.73,H020097
14,8,2,40,6.31,H020097
13,9,2,40,4.73,H020097
14,10,2,40,5.62,H020097
5,1,2,40,1.45,H028017
5,2,2,40,1.41,H028017
6,3,2,40,1.57,H028017
6,4,2,40,1.65,H028017
5,5,2,40,1.45,H028017
5,6,2,40,1.48,H028017
6,7,2,40,1.67,H028017
8,8,2,40,2.17,H028017
7,9,2,40,1.93,H028017
7,10,2,40,1.81,H028017
14,1,0,40,5.52,H005442
14,2,0,40,5.52,H005442
14,3,0,40,5.52,H005442
14,4,0,40,5.52,H005442
14,5,0,40,5.52,H005442
14,6,0,40,5.52,H005442
14,7,0,40,5.52,H005442
14,8,0,40,5.52,H005442
14,9,0,40,5.52,H005442
14,10,0,40,5.52,H005442
14,1,2,40,10.80,H055168
14,2,2,40,11.00,H055168
14,3,2,40,11.00,H055168
14,4,2,40,11.00,H055168
14,5,2,40,7.21,H055168
14,6,2,40,8.64,H055168
14,7,2,40,8.88,H055168
14,8,2,40,8.05,H055168
14,9,2,40,8.28,H055168
14,10,2,40,7.76,H055168
10,1,0,40,3.23,H046061
10,2,0,40,3.23,H046061
10,3,0,40,3.23,H046061
10,4,0,40,3.23,H046061
10,5,0,40,3.23,H046061
10,6,0,40,3.23,H046061
10,7,0,40,3.23,H046061
10,8,0,40,3.23,H046061
10,9,0,40,3.23,H046061
10,10,0,40,3.23,H046061
14,1,1,40,11.00,H062784
13,2,1,40,4.89,H062784
14,3,1,40,6.31,H062784
9,4,1,40,2.52,H062784
14,5,1,40,9.15,H062784
14,6,1,40,11.00,H062784
14,7,1,40,11.00,H062784
14,8,1,40,6.63,H062784
14,9,1,40,9.47,H062784
11,10,1,40,3.79,H062784
13,1,0,40,4.80,H011624
13,2,0,40,4.80,H011624
13,3,0,40,4.80,H011624
13,4,0,40,4.80,H011624
13,5,0,40,4.80,H011624
13,6,0,40,4.80,H011624
13,7,0,40,4.80,H011624
13,8,0,40,4.80,H011624
13,9,0,40,4.80,H011624
13,10,0,40,4.80,H011624
11,1,0,40,3.81,H057681
11,2,0,40,3.81,H057681
11,3,0,40,3.81,H057681
11,4,0,40,3.81,H057681
11,5,0,40,3.81,H057681
11,6,0,40,3.81,H057681
11,7,0,40,3.81,H057681
11,8,0,40,3.81,H057681
11,9,0,40,3.81,H057681
11,10,0,40,3.81,H057681
14,1,0,40,8.64,H061489
14,2,0,40,8.64,H061489
14,3,0,40,8.64,H061489
14,4,0,40,8.64,H061489
14,5,0,40,8.64,H061489
14,6,0,40,8.64,H061489
14,7,0,40,8.64,H061489
14,8,0,40,8.64,H061489
14,9,0,40,8.64,H061489
14,10,0,40,8.64,H061489
12,1,0,40,4.46,H008741
12,2,0,40,4.46,H008741
12,3,0,40,4.46,H008741
12,4,0,40,4.46,H008741
12,5,0,40,4.46,H008741
12,6,0,40,4.46,H008741
12,7,0,40,4.46,H008741
12,8,0,40,4.46,H008741
12,9,0,40,4.46,H008741
12,10,0,40,4.46,H008741
14,1,0,40,7.44,H026954
14,2,0,40,7.44,H026954
14,3,0,40,7.44,H026954
14,4,0,40,7.44,H026954
14,5,0,40,7.44,H026954
14,6,0,40,7.44,H026954
14,7,0,40,7.44,H026954
14,8,0,40,7.44,H026954
14,9,0,40,7.44,H026954
14,10,0,40,7.44,H026954
14,1,0,40,10.03,H036098
14,2,0,40,10.03,H036098
14,3,0,40,10.03,H036098
14,4,0,40,10.03,H036098
14,5,0,40,10.03,H036098
14,6,0,40,10.03,H036098
14,7,0,40,10.03,H036098
14,8,0,40,10.03,H036098
14,9,0,40,10.03,H036098
14,10,0,40,10.03,H036098
14,1,2,40,6.09,H006768
14,2,2,40,6.85,H006768
14,3,2,40,10.09,H006768
14,4,2,40,7.92,H006768
14,5,2,40,7.62,H006768
14,6,2,40,7.62,H006768
14,7,2,40,5.71,H006768
14,8,2,40,9.52,H006768
14,9,2,40,7.62,H006768
14,10,2,40,11.00,H006768
14,1,0,40,11.00,H050095
14,2,0,40,11.00,H050095
14,3,0,40,11.00,H050095
14,4,0,40,11.00,H050095
14,5,0,40,11.00,H050095
14,6,0,40,11.00,H050095
14,7,0,40,11.00,H050095
14,8,0,40,11.00,H050095
14,9,0,40,11.00,H050095
14,10,0,40,11.00,H050095
14,1,0,40,11.00,H047899
14,2,0,40,11.00,H047899
14,3,0,40,11.00,H047899
14,4,0,40,11.00,H047899
14,5,0,40,11.00,H047899
14,6,0,40,11.00,H047899
14,7,0,40,11.00,H047899
14,8,0,40,11.00,H047899
14,9,0,40,11.00,H047899
14,10,0,40,11.00,H047899
14,1,0,40,7.23,H034893
14,2,0,40,7.23,H034893
14,3,0,40,7.23,H034893
14,4,0,40,7.23,H034893
14,5,0,40,7.23,H034893
14,6,0,40,7.23,H034893
14,7,0,40,7.23,H034893
14,8,0,40,7.23,H034893
14,9,0,40,7.23,H034893
14,10,0,40,7.23,H034893
14,1,0,40,11.00,H038930
14,2,0,40,11.00,H038930
14,3,0,40,11.00,H038930
14,4,0,40,11.00,H038930
14,5,0,40,11.00,H038930
14,6,0,40,11.00,H038930
14,7,0,40,11.00,H038930
14,8,0,40,11.00,H038930
14,9,0,40,11.00,H038930
14,10,0,40,11.00,H038930
14,1,0,40,10.03,H042395
14,2,0,40,10.03,H042395
14,3,0,40,10.03,H042395
14,4,0,40,10.03,H042395
14,5,0,40,10.03,H042395
14,6,0,40,10.03,H042395
14,7,0,40,10.03,H042395
14,8,0,40,10.03,H042395
14,9,0,40,10.03,H042395
14,10,0,40,10.03,H042395
14,1,0,40,10.31,H016600
14,2,0,40,10.31,H016600
14,3,0,40,10.31,H016600
14,4,0,40,10.31,H016600
14,5,0,40,10.31,H016600
14,6,0,40,10.31,H016600
14,7,0,40,10.31,H016600
14,8,0,40,10.31,H016600
14,9,0,40,10.31,H016600
14,10,0,40,10.31,H016600
14,1,0,40,8.57,H058537
14,2,0,40,8.57,H058537
14,3,0,40,8.57,H058537
14,4,0,40,8.57,H058537
14,5,0,40,8.57,H058537
14,6,0,40,8.57,H058537
14,7,0,40,8.57,H058537
14,8,0,40,8.57,H058537
14,9,0,40,8.57,H058537
14,10,0,40,8.57,H058537
10,1,0,40,3.36,H062930
10,2,0,40,3.36,H062930
10,3,0,40,3.36,H062930
10,4,0,40,3.36,H062930
10,5,0,40,3.36,H062930
10,6,0,40,3.36,H062930
10,7,0,40,3.36,H062930
10,8,0,40,3.36,H062930
10,9,0,40,3.36,H062930
10,10,0,40,3.36,H062930
4,1,0,40,1.06,H050330
4,2,0,40,1.06,H050330
4,3,0,40,1.06,H050330
4,4,0,40,1.06,H050330
4,5,0,40,1.06,H050330
4,6,0,40,1.06,H050330
4,7,0,40,1.06,H050330
4,8,0,40,1.06,H050330
4,9,0,40,1.06,H050330
4,10,0,40,1.06,H050330
8,1,0,40,2.21,H044607
8,2,0,40,2.21,H044607
8,3,0,40,2.21,H044607
8,4,0,40,2.21,H044607
8,5,0,40,2.21,H044607
8,6,0,40,2.21,H044607
8,7,0,40,2.21,H044607
8,8,0,40,2.21,H044607
8,9,0,40,2.21,H044607
8,10,0,40,2.21,H044607
5,1,0,40,1.36,H058323
5,2,0,40,1.36,H058323
5,3,0,40,1.36,H058323
5,4,0,40,1.36,H058323
5,5,0,40,1.36,H058323
5,6,0,40,1.36,H058323
5,7,0,40,1.36,H058323
5,8,0,40,1.36,H058323
5,9,0,40,1.36,H058323
5,10,0,40,1.36,H058323
6,1,0,40,1.68,H008360
6,2,0,40,1.68,H008360
6,3,0,40,1.68,H008360
6,4,0,40,1.68,H008360
6,5,0,40,1.68,H008360
6,6,0,40,1.68,H008360
6,7,0,40,1.68,H008360
6,8,0,40,1.68,H008360
6,9,0,40,1.68,H008360
6,10,0,40,1.68,H008360
7,1,0,40,1.91,H048141
7,2,0,40,1.91,H048141
7,3,0,40,1.91,H048141
7,4,0,40,1.91,H048141
7,5,0,40,1.91,H048141
7,6,0,40,1.91,H048141
7,7,0,40,1.91,H048141
7,8,0,40,1.91,H048141
7,9,0,40,1.91,H048141
7,10,0,40,1.91,H048141
5,1,0,40,1.34,H047434
5,2,0,40,1.34,H047434
5,3,0,40,1.34,H047434
5,4,0,40,1.34,H047434
5,5,0,40,1.34,H047434
5,6,0,40,1.34,H047434
5,7,0,40,1.34,H047434
5,8,0,40,1.34,H047434
5,9,0,40,1.34,H047434
5,10,0,40,1.34,H047434
4,1,2,40,1.01,H053617
4,2,2,40,1.04,H053617
4,3,2,40,1.01,H053617
4,4,2,40,1.04,H053617
4,5,2,40,1.01,H053617
4,6,2,40,1.03,H053617
4,7,2,40,1.01,H053617
4,8,2,40,1.03,H053617
4,9,2,40,1.00,H053617
4,10,2,40,1.01,H053617
9,1,0,40,2.64,H057058
9,2,0,40,2.64,H057058
9,3,0,40,2.64,H057058
9,4,0,40,2.64,H057058
9,5,0,40,2.64,H057058
9,6,0,40,2.64,H057058
9,7,0,40,2.64,H057058
9,8,0,40,2.64,H057058
9,9,0,40,2.64,H057058
9,10,0,40,2.64,H057058
14,1,2,40,9.60,H035708
14,2,2,40,7.23,H035708
14,3,2,40,7.30,H035708
14,4,2,40,7.37,H035708
14,5,2,40,7.24,H035708
14,6,2,40,7.31,H035708
14,7,2,40,7.20,H035708
14,8,2,40,7.25,H035708
14,9,2,40,7.32,H035708
14,10,2,40,7.31,H035708
6,1,0,40,1.68,H004317
6,2,0,40,1.68,H004317
6,3,0,40,1.68,H004317
6,4,0,40,1.68,H004317
6,5,0,40,1.68,H004317
6,6,0,40,1.68,H004317
6,7,0,40,1.68,H004317
6,8,0,40,1.68,H004317
6,9,0,40,1.68,H004317
6,10,0,40,1.68,H004317
11,1,0,40,3.60,H054566
11,2,0,40,3.60,H054566
11,3,0,40,3.60,H054566
11,4,0,40,3.60,H054566
11,5,0,40,3.60,H054566
11,6,0,40,3.60,H054566
11,7,0,40,3.60,H054566
11,8,0,40,3.60,H054566
11,9,0,40,3.60,H054566
11,10,0,40,3.60,H054566
9,1,0,40,2.75,H015519
9,2,0,40,2.75,H015519
9,3,0,40,2.75,H015519
9,4,0,40,2.75,H015519
9,5,0,40,2.75,H015519
9,6,0,40,2.75,H015519
9,7,0,40,2.75,H015519
9,8,0,40,2.75,H015519
9,9,0,40,2.75,H015519
9,10,0,40,2.75,H015519
14,1,0,40,8.16,H018124
14,2,0,40,8.16,H018124
14,3,0,40,8.16,H018124
14,4,0,40,8.16,H018124
14,5,0,40,8.16,H018124
14,6,0,40,8.16,H018124
14,7,0,40,8.16,H018124
14,8,0,40,8.16,H018124
14,9,0,40,8.16,H018124
14,10,0,40,8.16,H018124
8,1,0,40,2.30,H066315
8,2,0,40,2.30,H066315
8,3,0,40,2.30,H066315
8,4,0,40,2.30,H066315
8,5,0,40,2.30,H066315
8,6,0,40,2.30,H066315
8,7,0,40,2.30,H066315
8,8,0,40,2.30,H066315
8,9,0,40,2.30,H066315
8,10,0,40,2.30,H066315
11,1,0,40,3.81,H061414
11,2,0,40,3.81,H061414
11,3,0,40,3.81,H061414
11,4,0,40,3.81,H061414
11,5,0,40,3.81,H061414
11,6,0,40,3.81,H061414
11,7,0,40,3.81,H061414
11,8,0,40,3.81,H061414
11,9,0,40,3.81,H061414
11,10,0,40,3.81,H061414
12,1,2,40,4.01,H053126
12,2,2,40,4.05,H053126
14,3,2,40,5.33,H053126
12,4,2,40,4.02,H053126
12,5,2,40,4.05,H053126
14,6,2,40,9.52,H053126
12,7,2,40,4.04,H053126
12,8,2,40,4.09,H053126
14,9,2,40,5.71,H053126
12,10,2,40,4.00,H053126
4,1,0,40,1.20,H032660
4,2,0,40,1.20,H032660
4,3,0,40,1.20,H032660
4,4,0,40,1.20,H032660
4,5,0,40,1.20,H032660
4,6,0,40,1.20,H032660
4,7,0,40,1.20,H032660
4,8,0,40,1.20,H032660
4,9,0,40,1.20,H032660
4,10,0,40,1.20,H032660
6,1,0,40,1.62,H049361
6,2,0,40,1.62,H049361
6,3,0,40,1.62,H049361
6,4,0,40,1.62,H049361
6,5,0,40,1.62,H049361
6,6,0,40,1.62,H049361
6,7,0,40,1.62,H049361
6,8,0,40,1.62,H049361
6,9,0,40,1.62,H049361
6,10,0,40,1.62,H049361
13,1,0,40,4.69,H060994
13,2,0,40,4.69,H060994
13,3,0,40,4.69,H060994
13,4,0,40,4.69,H060994
13,5,0,40,4.69,H060994
13,6,0,40,4.69,H060994
13,7,0,40,4.69,H060994
13,8,0,40,4.69,H060994
13,9,0,40,4.69,H060994
13,10,0,40,4.69,H060994
3,1,2,40,0.99,H061865
3,2,2,40,0.99,H061865
3,3,2,40,0.99,H061865
3,4,2,40,0.99,H061865
3,5,2,40,0.99,H061865
3,6,2,40,0.99,H061865
3,7,2,40,0.99,H061865
3,8,2,40,0.99,H061865
3,9,2,40,0.99,H061865
3,10,2,40,0.95,H061865
14,1,0,40,8.88,H022413
14,2,0,40,8.88,H022413
14,3,0,40,8.88,H022413
14,4,0,40,8.88,H022413
14,5,0,40,8.88,H022413
14,6,0,40,8.88,H022413
14,7,0,40,8.88,H022413
14,8,0,40,8.88,H022413
14,9,0,40,8.88,H022413
14,10,0,40,8.88,H022413
11,1,0,40,3.68,H027540
11,2,0,40,3.68,H027540
11,3,0,40,3.68,H027540
11,4,0,40,3.68,H027540
11,5,0,40,3.68,H027540
11,6,0,40,3.68,H027540
11,7,0,40,3.68,H027540
11,8,0,40,3.68,H027540
11,9,0,40,3.68,H027540
11,10,0,40,3.68,H027540
9,1,0,40,2.97,H022910
9,2,0,40,2.97,H022910
9,3,0,40,2.97,H022910
9,4,0,40,2.97,H022910
9,5,0,40,2.97,H022910
9,6,0,40,2.97,H022910
9,7,0,40,2.97,H022910
9,8,0,40,2.97,H022910
9,9,0,40,2.97,H022910
9,10,0,40,2.97,H022910
14,1,0,40,5.04,H003811
14,2,0,40,5.04,H003811
14,3,0,40,5.04,H003811
14,4,0,40,5.04,H003811
14,5,0,40,5.04,H003811
14,6,0,40,5.04,H003811
14,7,0,40,5.04,H003811
14,8,0,40,5.04,H003811
14,9,0,40,5.04,H003811
14,10,0,40,5.04,H003811
9,1,0,40,2.85,H062535
9,2,0,40,2.85,H062535
9,3,0,40,2.85,H062535
9,4,0,40,2.85,H062535
9,5,0,40,2.85,H062535
9,6,0,40,2.85,H062535
9,7,0,40,2.85,H062535
9,8,0,40,2.85,H062535
9,9,0,40,2.85,H062535
9,10,0,40,2.85,H062535
7,1,0,40,1.90,H059039
7,2,0,40,1.90,H059039
7,3,0,40,1.90,H059039
7,4,0,40,1.90,H059039
7,5,0,40,1.90,H059039
7,6,0,40,1.90,H059039
7,7,0,40,1.90,H059039
7,8,0,40,1.90,H059039
7,9,0,40,1.90,H059039
7,10,0,40,1.90,H059039
14,1,1,40,7.26,H033728
9,2,1,40,2.52,H033728
1,3,1,40,0.47,H033728
10,4,1,40,3.15,H033728
6,5,1,40,1.57,H033728
6,6,1,40,1.73,H033728
7,7,1,40,1.89,H033728
9,8,1,40,2.68,H033728
11,9,1,40,3.79,H033728
13,10,1,40,4.73,H033728
12,1,0,40,4.33,H033368
12,2,0,40,4.33,H033368
12,3,0,40,4.33,H033368
12,4,0,40,4.33,H033368
12,5,0,40,4.33,H033368
12,6,0,40,4.33,H033368
12,7,0,40,4.33,H033368
12,8,0,40,4.33,H033368
12,9,0,40,4.33,H033368
12,10,0,40,4.33,H033368
14,1,0,40,6.09,H062762
14,2,0,40,6.09,H062762
14,3,0,40,6.09,H062762
14,4,0,40,6.09,H062762
14,5,0,40,6.09,H062762
14,6,0,40,6.09,H062762
14,7,0,40,6.09,H062762
14,8,0,40,6.09,H062762
14,9,0,40,6.09,H062762
14,10,0,40,6.09,H062762
12,1,2,40,4.48,H048457
14,2,2,40,5.60,H048457
14,3,2,40,9.52,H048457
11,4,2,40,3.92,H048457
14,5,2,40,6.16,H048457
14,6,2,40,10.09,H048457
11,7,2,40,3.92,H048457
14,8,2,40,6.16,H048457
14,9,2,40,11.00,H048457
14,10,2,40,7.21,H048457
14,1,0,40,9.52,H019276
14,2,0,40,9.52,H019276
14,3,0,40,9.52,H019276
14,4,0,40,9.52,H019276
14,5,0,40,9.52,H019276
14,6,0,40,9.52,H019276
14,7,0,40,9.52,H019276
14,8,0,40,9.52,H019276
14,9,0,40,9.52,H019276
14,10,0,40,9.52,H019276
11,1,0,40,3.92,H021679
11,2,0,40,3.92,H021679
11,3,0,40,3.92,H021679
11,4,0,40,3.92,H021679
11,5,0,40,3.92,H021679
11,6,0,40,3.92,H021679
11,7,0,40,3.92,H021679
11,8,0,40,3.92,H021679
11,9,0,40,3.92,H021679
11,10,0,40,3.92,H021679
9,1,0,40,2.89,H037771
9,2,0,40,2.89,H037771
9,3,0,40,2.89,H037771
9,4,0,40,2.89,H037771
9,5,0,40,2.89,H037771
9,6,0,40,2.89,H037771
9,7,0,40,2.89,H037771
9,8,0,40,2.89,H037771
9,9,0,40,2.89,H037771
9,10,0,40,2.89,H037771
6,1,0,40,1.59,H066500
6,2,0,40,1.59,H066500
6,3,0,40,1.59,H066500
6,4,0,40,1.59,H066500
6,5,0,40,1.59,H066500
6,6,0,40,1.59,H066500
6,7,0,40,1.59,H066500
6,8,0,40,1.59,H066500
6,9,0,40,1.59,H066500
6,10,0,40,1.59,H066500
7,1,0,40,1.94,H007103
7,2,0,40,1.94,H007103
7,3,0,40,1.94,H007103
7,4,0,40,1.94,H007103
7,5,0,40,1.94,H007103
7,6,0,40,1.94,H007103
7,7,0,40,1.94,H007103
7,8,0,40,1.94,H007103
7,9,0,40,1.94,H007103
7,10,0,40,1.94,H007103
1,1,0,40,0.38,H029496
1,2,0,40,0.38,H029496
1,3,0,40,0.38,H029496
1,4,0,40,0.38,H029496
1,5,0,40,0.38,H029496
1,6,0,40,0.38,H029496
1,7,0,40,0.38,H029496
1,8,0,40,0.38,H029496
1,9,0,40,0.38,H029496
1,10,0,40,0.38,H029496
5,1,2,40,1.29,H017024
4,2,2,40,1.00,H017024
4,3,2,40,1.01,H017024
4,4,2,40,1.00,H017024
4,5,2,40,1.02,H017024
4,6,2,40,1.00,H017024
4,7,2,40,1.01,H017024
4,8,2,40,1.00,H017024
4,9,2,40,1.01,H017024
4,10,2,40,1.02,H017024
8,1,0,40,2.28,H040880
8,2,0,40,2.28,H040880
8,3,0,40,2.28,H040880
8,4,0,40,2.28,H040880
8,5,0,40,2.28,H040880
8,6,0,40,2.28,H040880
8,7,0,40,2.28,H040880
8,8,0,40,2.28,H040880
8,9,0,40,2.28,H040880
8,10,0,40,2.28,H040880
4,1,0,40,1.13,H006025
4,2,0,40,1.13,H006025
4,3,0,40,1.13,H006025
4,4,0,40,1.13,H006025
4,5,0,40,1.13,H006025
4,6,0,40,1.13,H006025
4,7,0,40,1.13,H006025
4,8,0,40,1.13,H006025
4,9,0,40,1.13,H006025
4,10,0,40,1.13,H006025
7,1,2,40,1.91,H033757
7,2,2,40,1.79,H033757
6,3,2,40,1.65,H033757
5,4,2,40,1.43,H033757
6,5,2,40,1.71,H033757
7,6,2,40,1.84,H033757
6,7,2,40,1.73,H033757
7,8,2,40,1.80,H033757
7,9,2,40,1.83,H033757
7,10,2,40,1.85,H033757
14,1,0,40,11.00,H049264
14,2,0,40,11.00,H049264
14,3,0,40,11.00,H049264
14,4,0,40,11.00,H049264
14,5,0,40,11.00,H049264
14,6,0,40,11.00,H049264
14,7,0,40,11.00,H049264
14,8,0,40,11.00,H049264
14,9,0,40,11.00,H049264
14,10,0,40,11.00,H049264
1,1,2,40,0.42,H057254
2,2,2,40,0.55,H057254
2,3,2,40,0.51,H057254
1,4,2,40,0.19,H057254
2,5,2,40,0.50,H057254
3,6,2,40,0.80,H057254
3,7,2,40,0.90,H057254
3,8,2,40,0.80,H057254
3,9,2,40,0.81,H057254
3,10,2,40,0.80,H057254
8,1,0,40,2.10,H024717
8,2,0,40,2.10,H024717
8,3,0,40,2.10,H024717
8,4,0,40,2.10,H024717
8,5,0,40,2.10,H024717
8,6,0,40,2.10,H024717
8,7,0,40,2.10,H024717
8,8,0,40,2.10,H024717
8,9,0,40,2.10,H024717
8,10,0,40,2.10,H024717
4,1,0,40,1.12,H048467
4,2,0,40,1.12,H048467
4,3,0,40,1.12,H048467
4,4,0,40,1.12,H048467
